id,record_id,pub_id,contrib_id,user_id,record_title,last_edited,year,month,day,status,review_type,reviewed_book_title,reviewed_book_pub_date,reviewed_book_publisher,reviewed_book_publisher_viaf_match,reviewed_book_genre,reviewed_book_price,reviewed_author_viaf_match,reviewed_author_name
629,136966375,35617,NULL,4,"Dr. George A. Gordon's Sermons",2020-03-11,1907,NULL,NULL,needs_crosscheck,single_focus,"Through Man to God",,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,"Nonfiction - religious",$1.50,http://viaf.org/viaf/54528443,"George A. Gordon"
631,137468370,34481,NULL,4,"AMONG THE BOOKS",2020-03-16,1897,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
632,89800270,24908,NULL,4,"Review 8 -- No Title",2020-03-17,1890,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
633,124882811,24241,NULL,4,"""The Light that Lies""",2020-02-20,1896,NULL,NULL,needs_crosscheck,single_focus,"The Light that Lies",,"J. B. Lippincott Co.",http://viaf.org/viaf/265495543,"Fiction - novel",,http://viaf.org/viaf/253290668,"Cockburn Harvey"
634,136722216,35616,NULL,4,"AN OLD SAILOR'S YARNS.1",2020-03-17,1885,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
635,750443710,54317,NULL,4,"ON THE BOOK TABLE",2020-02-20,1908,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
636,126899975,34455,NULL,4,"Glimpses at New Books",2020-02-20,1906,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
637,88407744,40426,106,4,"""TUSCAN SONGS""",2020-03-11,1897,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
638,125242315,41361,107,4,"Review 4 -- No Title",2020-02-20,1910,NULL,NULL,needs_crosscheck,single_focus,"The Röntgen Rays in Pediatrics",1910,"J. B. Lippincott Company",http://viaf.org/viaf/265495543,"Nonfiction - science",,http://viaf.org/viaf/84814667,"Thomas Morgan Rotch"
639,126338733,24304,108,4,"Review 1 -- No Title",2020-02-20,1890,NULL,NULL,needs_crosscheck,single_focus,"Standing Orders of the First Corps of Cadets, Massachusetts Volunteer Militia",1890,,,"Nonfiction - reference",,,"Thomas F. Edmands"
640,90133998,25067,NULL,4,"Kophetua the Thirteenth.",2020-02-17,1889,NULL,NULL,needs_crosscheck,single_focus,"Kophetua the Thirteenth",,"Macmillan & Co.",http://viaf.org/viaf/140726562,Fiction,$1.00,,"Julian Corbett"
641,90259349,35438,NULL,4,"BOOKS AND AUTHORS.",2020-02-19,1907,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
642,124171800,26207,NULL,4,FICTION,2020-03-11,1902,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
643,879780285,266687,NULL,4,"Trade Publications",2020-03-16,1921,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
644,126629712,41364,NULL,4,"Review 1 -- No Title",2020-02-20,1881,NULL,NULL,needs_crosscheck,single_focus,"N. W. Ayer & Son's American Newspaper Annual",1881,"N. W. Ayer & Son",http://viaf.org/viaf/140196101,"Nonfiction - reference",,,
648,137013746,35617,NULL,4,"Review 2 -- No Title",2020-02-17,1924,NULL,NULL,needs_crosscheck,single_focus,"The Mazaroff Mystery",,"Alfred A. Knopf",http://viaf.org/viaf/142395924,Fiction,,https://viaf.org/viaf/27064472/,"J.S. Fletcher"
650,89671364,25244,NULL,4,"Mexico and the present administration.",2020-04-06,1916,NULL,NULL,needs_crosscheck,single_focus,"What's the matter with Mexico?",,"Macmillan & Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",$0.50,http://viaf.org/viaf/53124866,"Caspar Whitney"
651,90406919,24565,NULL,4,"Review 1 -- No Title",2020-02-20,1891,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
653,136248257,26663,NULL,4,"THE CONTEST IN GERMANY",2020-02-20,1895,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
654,815109604,54250,110,4,"Art Music Literature and the Drama",2020-03-11,1906,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
655,853770019,106040,NULL,4,"NEW BOOKS",2020-02-17,1907,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
656,136510404,24230,NULL,4,"BOOK REVIEWS.",2020-02-19,1901,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
658,136133837,35593,NULL,4,"PHILOSOPHY, LANGUAGE, AND GENERAL SCIENCE.",2020-03-11,1891,NULL,NULL,needs_crosscheck,single_focus,"Outlines of Psychology",,"Macmillan & Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",$1.50,http://viaf.org/viaf/54193861,"Harold Höffding"
659,135644793,35492,NULL,4,"BOOK REVIEWS.",2020-03-11,1898,NULL,NULL,needs_crosscheck,single_focus,"Raumästhetik und geometrisch-optische Täuschungen",1897,"Johann Ambrosius Barth",http://viaf.org/viaf/142497430,"Nonfiction - academic/pseudo-academic","12 Marks",http://viaf.org/viaf/19725350,"Theodor Lipps"
661,136578336,35617,111,4,"Books and Authors",2020-02-20,1893,NULL,NULL,needs_crosscheck,single_focus,"The Pilgrim in Old England",,"Fords, Howard & Hulbert",http://viaf.org/viaf/127132551,"Nonfiction - religious",$2.00,http://viaf.org/viaf/38965764,"Amory H. Bradford"
663,89672272,25244,112,4,"DIVERGENT OPINIONS OF TJE GOLSEN WEST.",2020-02-19,1913,NULL,NULL,needs_crosscheck,multi,,,,,,,,
664,136616319,35617,NULL,4,"Comment on Current Books",2020-03-11,1906,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
665,89644779,25244,113,4,"THE PIONEER OF AMERICAN JURISPRUDENCE.",2020-02-24,1896,NULL,NULL,needs_crosscheck,single_focus,"Wilson's Works",,"Callaghan & Co.",http://viaf.org/viaf/137193669,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/15571278,"James Wilson"
666,125237947,41361,NULL,4,"Review 3 -- No Title",2020-02-20,1916,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
667,90502364,24565,NULL,4,"Review 4 -- No Title",2020-03-25,1910,NULL,NULL,needs_crosscheck,single_focus,"Ruskin and his Circle",,"G.P. Putnam's Sons",http://viaf.org/viaf/295600056,"Nonfiction - biographical",$1.75,http://viaf.org/viaf/73738543,"Ada Earland"
668,899590468,376303,NULL,4,"NEW BOOKS",2020-02-19,1913,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
669,125534733,24805,NULL,4,"BOOK REVIEWS.",2020-03-11,1892,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
670,126753705,41364,NULL,4,"Review 1 -- No Title",2020-03-17,1900,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
673,90554411,24565,NULL,4,"Review 1 -- No Title",2020-04-03,1904,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
674,126957024,25449,NULL,4,"Review 1 -- No Title",2020-03-17,1896,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
675,89637944,25244,NULL,4,"Review 7 -- No Title",2020-03-16,1881,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
676,89664902,25244,114,4,"MCCLCLLAN AS A GREAT COMMANDER.",2020-03-26,1901,NULL,NULL,needs_crosscheck,single_focus,"General McClellan",,"D. Appleton & Co.",http://viaf.org/viaf/129012558,"Nonfiction - biographical",,http://viaf.org/viaf/34832242,"Peter S. Michie"
678,90648412,24566,115,4,"Review 1 -- No Title",2020-02-24,1922,NULL,NULL,needs_crosscheck,multi,,,,,,,,
679,89649761,25244,116,4,"THE VOICE AND SPIRITUAL EDUCATION.",2020-02-20,1896,NULL,NULL,needs_crosscheck,single_focus,"The voice and spiritual education",,"Macmillan & Co.",http://viaf.org/viaf/140726562,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/376364,"Hiram Corson"
680,125208652,24901,117,4,"Review 10 -- No Title",2020-02-19,1901,NULL,NULL,needs_crosscheck,single_focus,"The Life of Our Lord Jesus Christ",,"The McClure Tissot Co.",,"Nonfiction - religious","$30; $50",http://viaf.org/viaf/51697889,"J. James Tissot"
681,90198139,35438,NULL,4,"BOOKS ABROAD",2020-02-20,1923,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
682,137244878,40705,118,4,"THE BOOK OF THE MONTH",2020-03-25,1923,NULL,NULL,needs_crosscheck,single_focus,"What to talk about: the clever question as an aid to social, professional, and business advancement",,"G.P. Putnam's Sons",http://viaf.org/viaf/295600056,,$1.90,,"Imogene B. Walcott"
683,136764528,24702,118,4,"Review 23 -- No Title",2020-02-24,1894,NULL,NULL,needs_crosscheck,single_focus,"The Life of St. Francis of Assisi",1894,"Charles Scribner's Sons",http://viaf.org/viaf/121555288,"Nonfiction - religious",,http://viaf.org/viaf/19824682,"Paul Sabatier"
684,136883708,24284,NULL,4,"REVIEWS AND BOOK NOTICES.",2020-02-17,1880,NULL,NULL,needs_crosscheck,single_focus,"a practical treatise on fractures and dislocations",1880,"Henry C. Lea's Son & Co.",https://viaf.org/viaf/84146331913118691924,Nonfiction,,http://viaf.org/viaf/25381543,"Frank Hastings Hamilton"
686,136654645,35617,NULL,4,"EIGHT BOOKS OF CONTEMPORARY VERSE",2020-02-20,1918,NULL,NULL,needs_crosscheck,multi,,,,,,,,
687,895762004,266688,NULL,4,"TRADE PUBLICATIONS",2020-03-11,1909,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
689,137653744,34480,NULL,4,"AMONG THE BOOKS",2020-03-11,1885,NULL,NULL,needs_crosscheck,single_focus,"Nathaniel Hawthorne and his wife",,"James R. Osgood & Co.",http://viaf.org/viaf/148236742,"Nonfiction - biographical",,http://viaf.org/viaf/74004484,"Julian Hawthorne"
690,124760371,24243,NULL,4,"Review 5 -- No Title",2020-04-03,1899,NULL,NULL,needs_crosscheck,single_focus,"PITT: Some Chapters of His Life and Times",,"Longmans, Green & Co.",http://viaf.org/viaf/124935207,"Nonfiction - biographical",$6.00,http://viaf.org/viaf/262742045,"Edward Gibson"
691,124177495,26206,NULL,4,"The Literature of the Day",2020-02-19,1901,NULL,NULL,needs_crosscheck,single_focus,"The Working Constitution of the United Kingdom",,,,,,http://viaf.org/viaf/76699837,"Leonard Courtney"
692,89686151,25244,NULL,4,"HORACE WALPOLE'S "" DEAR BOTH.""",2020-03-16,1914,NULL,NULL,needs_crosscheck,single_focus,"The Berry Papers",,"John Lane Co.",http://viaf.org/viaf/148190729,"Nonfiction - biographical",,http://viaf.org/viaf/47678649,"Lewis Melville"
693,89810450,24907,NULL,4,"Bishop Dudley's Bohlen Lectures.",2020-02-20,1881,NULL,NULL,needs_crosscheck,single_focus,"The Bohlen Lectures",1881,"Thomas Whittaker",,"Nonfiction - religious",,http://viaf.org/viaf/1505542,"Thomas Underwood Dudley"
694,882900101,106040,NULL,4,"NEW BOOKS",2020-03-24,1894,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
695,124733681,24243,119,4,"A SHORT COURSE IN BOOK ILLUSTRATION",2020-03-16,1923,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
696,89770756,24090,NULL,4,DOORYARDS.,2020-02-17,1899,NULL,NULL,needs_crosscheck,not_review,,,,NULL,,,,
697,90145468,25067,NULL,4,"GESTA CHRISTI.",2020-02-20,1883,NULL,NULL,needs_crosscheck,single_focus,"Gesta Christi",,"A. C. Armstrong & Son",http://viaf.org/viaf/136364532,"Nonfiction - religious",$2.50,http://viaf.org/viaf/27167789,"Charles Loring Brace"
698,89639059,25244,NULL,4,"Review 1 -- No Title",2020-02-17,1883,NULL,NULL,needs_crosscheck,single_focus,"Authors and Publishers",,"G.P. Putnam's Sons",http://viaf.org/viaf/295600056,Nonfiction,,,
699,125247266,41361,120,4,"Review 6 -- No Title",2020-03-16,1898,NULL,NULL,needs_crosscheck,single_focus,"A System of Medicine by Many Writers",1897,"The Macmillan Company",http://viaf.org/viaf/140726562,"Nonfiction - science",,http://viaf.org/viaf/4997219,"Thomas Clifford Allbutt"
701,89633413,25244,121,4,"MANASSEH CUTLER.",2020-03-11,1888,NULL,NULL,needs_crosscheck,single_focus,"Journals and Correspondence of Manasseh Cutler, LL.D",,"Robert Clark & Co.",,"Nonfiction - biographical",,"http://viaf.org/viaf/43323449; http://viaf.org/viaf/63031141","Wm. Parker Cutler; Julia Perkins Cutler"
702,89009374,40146,NULL,4,"Book Reviews",2020-03-11,1912,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
703,89759190,24087,NULL,4,"POEMS BY EDWIN ARNOLD.",2020-03-31,1888,NULL,NULL,needs_crosscheck,single_focus,"Lotus and Jewel",,"Roberts Brothers",http://viaf.org/viaf/146678246,Poetry,,http://viaf.org/viaf/49263967,"Edwin Arnold"
705,124196531,26206,NULL,4,"GLIMPSES OF ENGLAND",2020-03-11,1898,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
706,125252913,41361,NULL,4,"Review 1 -- No Title",2020-03-11,1892,NULL,NULL,needs_crosscheck,single_focus,"Surgery: Its Theory and Practice",,,,"Nonfiction - science",,http://viaf.org/viaf/65747962,"William Johnson Walsham"
707,89672866,25244,NULL,4,"Review 9 -- No Title",2020-02-17,1916,NULL,NULL,needs_crosscheck,multi,,,,,,,,
708,90177439,25067,NULL,4,"MARGARET VINCENT.",2020-03-16,1902,NULL,NULL,needs_crosscheck,multi,,,,,,,,
709,750563304,54317,NULL,4,Literature,2020-03-11,1882,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
710,125720907,24994,NULL,4,"Review 69 -- No Title",2020-02-20,1910,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
712,137093369,35616,NULL,4,"NEW MAGAZINES.",2020-03-11,1887,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
713,89668021,25244,NULL,4,"The makers and heroes of New Japan.",2020-02-17,1906,NULL,NULL,needs_crosscheck,single_focus,"The Makers of Japan",,McClurg,http://viaf.org/viaf/159744153,"Nonfiction - biographical",,,
714,136685639,35616,NULL,4,"Books and Authors.",2020-02-20,1881,NULL,NULL,needs_crosscheck,single_focus,"A History of Greece from the Earliest Times to the Present",,"D. Appleton & Co.",http://viaf.org/viaf/129012558,"Nonfiction - historical",,http://viaf.org/viaf/247205615,"T. T. Timayenis"
715,90061620,25067,NULL,4,"MINOR NOTICES.",2020-02-24,1895,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
716,755359538,54317,NULL,4,MAGAZINES,2020-02-24,1892,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
717,126390206,34897,122,4,"THE IMPERISHABLE BOOK.",2020-02-20,1881,NULL,NULL,needs_crosscheck,single_focus,"The Bible",,,,"Nonfiction - religious",,,
718,89659580,25244,NULL,4,"The philosophy of Auguste Comte.",2020-03-16,1904,NULL,NULL,needs_crosscheck,single_focus,"The philosophy of Auguste Comte",1900,Putnam,http://viaf.org/viaf/295600056,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/64000278,Lévy-Bruhl
719,126313629,24798,NULL,4,"BOOK NOTES.",2020-03-16,1890,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
721,125735744,24993,NULL,4,"Review 10 -- No Title",2020-02-20,1898,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
723,90128412,25067,NULL,4,"THE PHILOSOPHY OF BELIEF.",2020-03-16,1896,NULL,NULL,needs_crosscheck,single_focus,"The Philosophy of Belief; Or, Law in Christian Theology",,"Charles Scribner's Sons",http://viaf.org/viaf/121555288,"Nonfiction - religious",$5.00,http://viaf.org/viaf/74070058,"Duke of Argyll"
724,90568818,24565,NULL,4,"Essays on Modern Music",2020-02-17,1904,NULL,NULL,needs_crosscheck,multi,,,,NULL,,,,
725,136413923,35595,124,4,"ARTICLE I.--THE PROGRESS OF NEW ENGLAND AGRICULTURE DURING THE LAST THIRTY YEARS.",2020-02-17,1887,NULL,NULL,needs_crosscheck,single_focus,"agriculture in some of its relations with chemistry",1887,"Charles Scribner's Sons",http://viaf.org/viaf/121555288,Nonfiction,,http://viaf.org/viaf/58236306,"F.H. Storer"
726,89686487,25244,NULL,4,"Review 4 -- No Title",2020-02-20,1916,NULL,NULL,needs_crosscheck,single_focus,"A Master Builder",,,,"Nonfiction - biographical",,http://viaf.org/viaf/64801378,"Charles H. Brent"
727,879745951,266689,NULL,4,"NEW PUBLICATIONS",2020-02-19,1904,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
728,89646693,25244,NULL,4,"Spiritual life in modern English poetry.",2020-02-20,1895,NULL,NULL,needs_crosscheck,single_focus,"The Life of the Spirit in the Modern English Poets",,Houghton,http://viaf.org/viaf/159556432,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/30330220,"Vida D. Scudder"
729,136114077,24536,NULL,4,LITERARY.,2020-02-20,1897,NULL,NULL,needs_crosscheck,single_focus,"School History of the United States",,"R. H. Woodward Company",http://viaf.org/viaf/22152986668512671994,"Nonfiction - historical",,http://viaf.org/viaf/75389734,"J Wm Jones"
732,189396437,54074,NULL,4,"Book Reviews",2020-02-24,1902,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
733,137208814,40705,NULL,4,"BOOK REVIEWS AND NOTICES.",2020-03-17,1888,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
735,89659229,25244,NULL,4,"Portrailures of Julius Coesar.",2020-02-20,1903,NULL,NULL,needs_crosscheck,single_focus,"Portraitures of Julius Caesar",,"Longmans, Green & Co.",http://viaf.org/viaf/124935207,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/34616857,"Frank Jesup Scott"
736,89004823,40146,NULL,4,"Book Revuews",2020-02-17,1910,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
737,137072896,40705,126,4,"THE LIFE AND WORK OF CLARA BARTON",2020-03-11,1912,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
738,124141679,26207,NULL,4,"Lady Baltimore",2020-03-23,1906,NULL,NULL,needs_crosscheck,single_focus,"Lady Baltimore",,"Macmillan Co.",http://viaf.org/viaf/140726562,"Fiction - novel",$1.50,http://viaf.org/viaf/100961029,"Owen Wister"
739,124170354,26207,NULL,4,REPRINTS,2020-03-31,1903,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
740,124172304,26207,NULL,4,"Book Chat",2020-03-31,1903,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
741,124175417,26206,NULL,4,"Tolstoi in Full",2020-03-25,1900,NULL,NULL,needs_crosscheck,multi,,,,,,,,
742,124178289,26207,NULL,4,TRAVEL,2020-04-01,1902,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
743,124178682,26207,NULL,4,"FOR LITTLE FOLKS",2020-03-26,1901,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
744,124182404,26207,NULL,4,FICTION,2020-04-03,1902,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
745,124182539,26206,NULL,4,Religious,2020-03-25,1900,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
746,124196871,26206,NULL,4,EDUCATIONAL,2020-04-03,1898,NULL,NULL,needs_crosscheck,multi,,,,,,,,
747,124201184,26206,NULL,4,RELIGIOUS,2020-04-01,1899,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
748,124209640,26206,NULL,4,BIOGRAPHY.,2020-03-30,1896,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
749,124210666,26206,NULL,4,STORIES,2020-04-03,1897,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
750,124215951,26206,NULL,4,ESSAYS.,2020-03-30,1896,NULL,NULL,needs_crosscheck,cluster,,,,,,,,
751,124221458,26206,NULL,4,RELIGIOUS.,2020-03-25,1894,NULL,NULL,needs_crosscheck,multi,,,,,,,,
752,124335919,24421,127,4,"TOOLS AND THE MAN.",2020-03-25,1893,NULL,NULL,needs_crosscheck,single_focus,"Tools and the Man",1893,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,"Nonfiction - academic/pseudo-academic",,http://viaf.org/viaf/10645204,"Washington Gladden"
753,124354297,24421,NULL,4,"SELECTIONS FROM THE PSALMS AND OTHER SCRIPTURES IN THE REVISED VERSION.",2020-04-06,1886,NULL,NULL,needs_crosscheck,single_focus,"Selections from the Psalms and Other Scriptures in the Revised Version",,"Congregational Sunday-School and Publishing Society",http://viaf.org/viaf/136157101,"Nonfiction - religious",,http://viaf.org/viaf/54017132,"Joseph T. Duryea"
754,124362987,24421,128,4,"THE BIBLICAL SCHEME OF NATURE AND OF MAN.",2020-03-31,1886,NULL,NULL,needs_crosscheck,single_focus,"The Biblical Scheme of Nature and of Man",1885,"Simpkin, Marshall & Co.",http://viaf.org/viaf/132806297,"Nonfiction - religious",,http://viaf.org/viaf/70960937,"A. Mackennal"
755,124451042,24237,129,4,"MAX NORDAU'S ""DEGENERATION.""",2020-03-24,1895,NULL,NULL,needs_crosscheck,single_focus,Degeneration,,"D. Appleton & Co.",http://viaf.org/viaf/129012558,"Nonfiction - academic/pseudo-academic",$3.00,http://viaf.org/viaf/64037479,"Max Nordau"
756,124453505,24237,129,4,"ANOTHER VOICE FOR FREEDOM.",2020-03-30,1893,NULL,NULL,needs_crosscheck,single_focus,"Poems for To-day",,"Arena Publishing Company",http://viaf.org/viaf/144633186,Poetry,$1.25,,"Frances Margaret Milne"
757,124453699,24237,NULL,4,"SOME IMPORTANT RECENT WORKS ON PSYCHIC SCIENCE.",2020-03-26,1907,NULL,NULL,needs_crosscheck,multi,,,,,,,,
758,124454073,24237,NULL,4,"Review 5 -- No Title",2020-03-26,1907,NULL,NULL,needs_crosscheck,single_focus,"The German Empire",,"The Macmillan Company",http://viaf.org/viaf/140726562,"Nonfiction - historical",,http://viaf.org/viaf/18160774,"Burt Estes Howard"
759,124463057,24237,NULL,4,"Review 2 -- No Title",2020-03-25,1904,NULL,NULL,needs_crosscheck,single_focus,"From Agnosticism to Theism",,"James H. West Company",,"Nonfiction - religious",$0.30,http://viaf.org/viaf/31036098,"Charles F. Dole"
760,124464853,24237,NULL,4,"Review 2 -- No Title",2020-04-03,1902,NULL,NULL,needs_crosscheck,single_focus,"The Needle's Eye",,"Funk & Wagnalls Company",http://viaf.org/viaf/148443438,"Fiction - novel",$1.50,http://viaf.org/viaf/36561425,"Florence Morse Kingsley"
761,124466556,24237,NULL,4,"Review 2 -- No Title",2020-03-31,1903,NULL,NULL,needs_crosscheck,single_focus,"Greek and Roman Stoicism and Some of its Disciples",,"Herbert B. Turner & Co.",,"Nonfiction - academic/pseudo-academic",$1.40,http://viaf.org/viaf/18502552,"Charles H. Stanley Davis"
762,124466620,24237,NULL,4,"Review 8 -- No Title",2020-03-23,1907,NULL,NULL,needs_crosscheck,single_focus,"Modern Poets and Christian Teaching",,"Eaton & Mains",http://viaf.org/viaf/142212539,"Nonfiction - academic/pseudo-academic",$1.00,http://viaf.org/viaf/46379640,"David G. Downey"
763,124467349,24200,NULL,4,"THE DEGRADATION OF ART.",2020-04-06,1880,NULL,NULL,needs_crosscheck,not_review,,,,,,,,
764,124471315,24200,NULL,4,"BONAVENTURE'S CATALOGUE.",2020-03-31,1887,NULL,NULL,needs_crosscheck,single_focus,"Catalogue of Rare and Curious English and Foreign Books",,,,"Nonfiction - reference",,,"C. F. Bonaventure"
765,124471503,24200,NULL,4,"A BIOGRAPHY OF DAVID COX.",2020-03-31,1881,NULL,NULL,needs_crosscheck,single_focus,"A Biography of David Cox",,"Cassell, Petter, Galpin, & Co.",http://viaf.org/viaf/129322138,"Nonfiction - biographical",,,"William Hall"
